,text_raw,text_clean
244,"When she had tired watching the dancing, Boq led her into the house, where he gave her a room with a pretty bed in it.",when she have tire watch the dance boq lead her into the house where he give her a room with a pretty bed in it
245,"The sheets were made of blue cloth, and Dorothy slept soundly in them till morning, with Toto curled up on the blue rug beside her.",the sheet be make of blue cloth and dorothy sleep soundly in them till morning with toto curl up on the blue rug beside her
246,"She ate a hearty breakfast, and watched a wee Munchkin baby, who played with Toto and pulled his tail and crowed and laughed in a way that greatly amused Dorothy.",she eat a hearty breakfast and watch a wee munchkin baby who play with toto and pull his tail and crow and laugh in a way that greatly amuse dorothy
247,"Toto was a fine curiosity to all the people, for they had never seen a dog before.",toto be a fine curiosity to all the people for they have never see a dog before
248,How far is it to the Emerald City?,how far be it to the emerald city
249,the girl asked.,the girl ask
250,"I do not know, answered Boq gravely, for I have never been there.",i do not know answer boq gravely for i have never be there
251,"It is better for people to keep away from Oz, unless they have business with him.",it be well for people to keep away from oz unless they have business with him
252,"But it is a long way to the Emerald City, and it will take you many days.",but it be a long way to the emerald city and it will take you many day
253,"The country here is rich and pleasant, but you must pass through rough and dangerous places before you reach the end of your journey.",the country here be rich and pleasant but you must pass through rough and dangerous place before you reach the end of your journey
254,"This worried Dorothy a little, but she knew that only the Great Oz could help her get to Kansas again, so she bravely resolved not to turn back.",this worry dorothy a little but she know that only the great oz can help her get to kansas again so she bravely resolve not to turn back
255,"She bade her friends good-bye, and again started along the road of yellow brick.",she bid her friend good bye and again start along the road of yellow brick
256,"When she had gone several miles she thought she would stop to rest, and so climbed to the top of the fence beside the road and sat down.",when she have go several mile she think she would stop to rest and so climb to the top of the fence beside the road and sit down
257,"There was a great cornfield beyond the fence, and not far away she saw a Scarecrow, placed high on a pole to keep the birds from the ripe corn.",there be a great cornfield beyond the fence and not far away she see a scarecrow place high on a pole to keep the bird from the ripe corn
258,Dorothy leaned her chin upon her hand and gazed thoughtfully at the Scarecrow.,dorothy lean her chin upon her hand and gaze thoughtfully at the scarecrow
